0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,52,22,19,69,120,87,22,17,23,17,12,7,9,7,13,13,6,6,5,3,14,9,17,18,12,6,5,5,5,20,23,2,26,2,7,14,6,8,2,3,1,4,9,10,14,12,6,4,8,7,7,11,13,5,8,14,12,13,6,3,6,6,7,7,10,7,12,14,6,6,3,7,2,7,6,5,12,20,8,14,12,12,7,9,11,14,15,16,10,2,2,2,1,5,0,
0,72,48,33,21,44,114,97,43,19,9,13,9,9,9,17,13,7,9,9,14,17,5,8,15,10,2,6,10,15,15,20,18,12,19,12,9,6,3,11,2,3,8,3,8,9,6,10,4,10,10,9,12,13,12,10,9,10,12,13,9,9,5,11,2,7,6,9,10,8,8,4,8,7,7,7,6,5,13,18,10,2,11,13,6,3,5,3,15,16,8,2,4,3,4,0,
0,27,72,66,68,65,15,72,70,46,11,8,14,5,10,20,19,1,9,7,5,14,12,18,16,8,7,8,8,15,17,7,15,18,9,8,4,5,7,6,7,5,7,9,8,13,16,15,18,7,3,8,9,8,12,7,8,5,6,7,10,15,13,5,4,7,9,1,9,3,8,7,5,5,3,6,2,4,5,11,10,11,9,4,6,6,10,13,9,5,8,7,5,6,8,0,
0,67,37,28,47,62,72,42,14,51,51,31,21,9,16,12,13,16,8,6,4,5,11,12,12,10,9,13,14,8,3,15,10,4,11,9,1,6,8,4,5,3,3,3,6,4,4,4,21,14,6,10,15,3,8,1,10,10,4,4,5,8,16,5,12,8,7,4,5,14,7,7,3,4,6,10,8,4,3,4,4,8,11,13,7,2,2,2,4,3,3,9,7,12,9,0,
0,62,79,72,21,35,5,46,44,30,19,48,36,30,26,22,12,9,9,3,6,2,7,10,8,14,9,9,10,5,5,2,6,6,11,2,5,4,4,10,2,3,7,4,2,2,3,5,11,14,16,17,16,20,16,12,4,12,7,1,5,7,8,13,8,4,6,5,10,12,13,12,5,4,2,6,8,9,9,6,4,4,6,5,13,9,7,4,1,7,8,6,5,5,4,0,
0,20,16,56,38,47,74,56,1,37,39,23,15,25,39,30,15,13,3,10,7,10,9,6,10,9,12,2,13,7,3,3,6,7,9,5,3,0,9,10,7,2,4,5,2,2,2,4,7,13,18,18,12,20,22,26,11,9,10,4,1,6,2,4,6,9,10,9,8,2,8,20,13,6,2,1,7,10,6,6,7,8,11,14,2,5,9,9,4,6,6,4,3,2,6,0,
0,46,42,23,8,21,24,74,85,30,35,34,26,21,16,44,36,8,9,12,4,4,4,8,9,12,5,6,7,8,7,7,10,8,3,10,1,4,8,5,7,4,3,5,3,4,3,5,9,14,4,9,13,12,11,25,20,1,12,8,2,7,4,4,7,8,6,8,14,15,8,10,17,12,6,5,8,7,8,2,5,5,4,10,10,9,2,5,6,5,4,3,5,4,9,0,
0,53,46,55,41,42,38,15,49,83,33,23,33,22,10,25,41,22,5,7,11,15,20,10,12,7,4,3,10,12,10,10,3,8,6,7,4,2,6,1,10,11,4,5,6,2,4,6,6,6,4,1,7,5,11,24,18,11,4,10,28,32,3,2,4,7,1,7,4,13,16,4,11,9,12,6,6,5,9,4,6,5,4,5,7,8,8,8,5,7,8,15,9,7,5,0,
0,33,33,34,26,38,46,39,26,28,65,58,21,31,23,23,18,35,17,17,17,19,18,12,12,12,14,8,11,9,12,13,1,3,8,1,4,6,6,3,18,10,11,6,10,4,7,5,5,2,4,3,2,7,21,20,4,8,9,33,43,23,27,2,4,9,6,2,4,10,15,10,16,28,22,17,12,3,9,9,2,4,2,3,7,2,5,5,14,8,5,1,5,4,2,0,
0,11,22,22,24,21,34,43,31,20,2,40,64,33,18,26,32,12,36,22,16,12,7,10,10,8,17,24,14,10,6,9,10,7,3,2,6,1,6,14,16,9,8,5,4,3,5,5,5,4,5,2,4,8,20,21,12,9,21,29,18,27,14,8,4,8,4,2,1,6,16,15,23,22,2,16,14,4,7,6,4,4,3,2,4,1,2,1,5,13,13,13,10,6,1,0,
0,13,15,38,23,26,20,38,50,36,15,11,17,50,62,29,24,35,13,42,11,7,8,13,16,15,13,19,15,15,10,11,13,3,8,2,4,9,9,13,7,5,7,12,7,5,5,2,1,3,3,4,4,6,9,27,24,12,13,12,10,7,15,18,12,5,7,4,3,4,3,9,11,8,13,8,14,7,9,9,3,3,6,4,9,4,1,4,6,8,9,8,7,6,2,0,
0,14,11,12,36,38,41,14,28,42,40,19,21,4,57,62,13,28,28,30,19,6,11,20,12,11,2,1,12,12,5,14,19,8,3,7,11,6,6,3,7,12,12,13,12,5,7,6,10,5,5,5,3,6,5,8,18,13,8,10,19,15,6,15,17,12,6,2,1,4,6,7,5,8,9,13,4,15,4,16,10,4,3,10,7,2,7,11,7,9,2,4,11,10,4,0,
0,2,14,7,23,63,9,34,12,14,38,51,42,39,69,51,11,7,29,14,23,13,11,7,1,13,7,9,7,11,4,10,15,8,8,14,10,8,6,8,13,10,12,18,4,13,5,16,5,9,5,5,5,5,5,3,7,12,12,16,6,8,8,2,8,7,6,2,9,4,11,6,13,13,12,14,13,8,16,2,12,9,4,7,7,3,10,4,10,5,4,14,19,1,2,0,
0,3,14,22,21,30,50,7,15,18,17,37,40,49,52,13,10,19,10,11,16,7,2,11,7,11,11,6,1,10,11,17,11,4,16,9,3,11,14,13,6,4,7,5,15,5,7,14,10,14,14,10,7,4,4,7,2,5,4,5,16,8,9,14,9,5,3,4,4,10,10,4,7,9,16,14,18,14,5,12,7,13,9,11,12,6,6,4,6,3,12,22,7,12,13,0,
0,12,1,19,16,28,33,23,17,10,24,17,17,19,9,27,20,27,29,25,12,11,15,3,9,4,7,9,8,16,18,13,10,14,10,15,13,12,16,20,11,2,4,11,4,4,1,6,16,17,10,13,12,9,14,5,3,4,6,4,4,2,5,7,8,4,5,5,2,6,9,9,9,10,11,7,14,13,10,7,8,11,4,4,8,8,4,4,6,7,10,12,13,7,4,0,
0,17,18,17,4,11,26,20,20,32,25,27,9,11,14,13,7,1,24,28,18,11,12,13,16,19,12,3,8,22,21,4,5,7,16,20,22,19,8,23,18,2,4,5,6,8,7,5,10,15,11,13,13,5,12,11,4,6,3,7,5,2,3,8,1,2,4,12,8,9,6,6,16,17,4,7,9,15,10,4,6,7,3,5,4,2,1,1,4,7,1,8,9,7,7,0,
0,21,33,27,13,11,18,19,23,36,35,18,9,12,14,17,11,12,10,18,22,20,19,22,34,23,18,19,23,19,14,10,4,5,12,7,22,26,9,22,21,4,2,5,6,5,15,9,20,16,13,7,14,11,9,14,4,7,13,9,9,9,5,4,5,8,8,5,10,6,3,2,7,20,18,12,8,7,4,8,11,4,3,4,3,2,2,2,5,6,7,10,7,4,9,0,
0,9,12,17,17,21,5,13,19,15,19,16,11,9,13,11,7,9,5,10,17,17,17,26,16,18,10,15,18,12,10,2,3,9,1,16,14,18,16,11,23,9,6,7,10,7,9,19,11,7,8,8,19,16,18,14,1,7,3,4,3,7,7,4,7,2,14,15,9,6,3,2,3,5,17,14,9,8,9,8,8,5,9,7,3,2,3,4,5,1,5,2,7,9,7,0,
0,9,21,14,8,9,23,11,11,11,5,8,12,10,13,13,13,8,7,5,7,14,8,5,6,15,7,13,9,19,9,5,3,6,7,12,13,14,19,9,26,11,12,5,8,7,7,8,6,12,4,18,21,18,14,10,11,2,5,6,1,3,4,4,4,4,7,12,9,2,1,3,3,9,8,11,12,11,5,7,3,9,4,4,6,5,6,11,10,11,11,8,12,9,3,0,
0,6,3,26,18,6,7,20,20,7,12,9,7,6,10,12,11,8,7,1,7,6,19,7,22,26,24,13,26,21,11,11,9,9,21,16,14,16,18,4,31,23,2,7,6,12,7,8,6,13,19,22,17,13,13,7,9,11,7,1,1,5,7,5,3,1,5,3,6,3,5,3,5,5,3,6,8,10,7,6,6,5,11,11,6,1,5,6,10,12,13,13,13,9,4,0,
0,21,53,13,26,15,11,15,14,13,15,11,12,5,5,11,10,6,10,6,5,9,1,24,7,16,21,4,28,9,8,12,17,25,19,25,19,16,15,9,24,33,16,2,7,11,1,13,9,16,22,20,14,5,10,5,9,6,7,6,9,10,7,9,8,3,5,8,6,4,2,5,7,10,9,5,4,3,5,6,4,2,4,7,10,13,6,2,4,5,6,9,6,11,7,0,
0,41,10,56,26,14,6,16,25,22,11,20,2,2,5,10,13,15,2,14,7,5,8,19,18,5,14,22,29,3,5,12,11,14,1,13,12,9,3,8,11,22,20,11,6,16,15,13,13,12,13,7,6,6,7,13,2,5,14,10,11,6,5,4,8,5,5,9,5,4,2,5,5,6,4,7,9,11,7,10,5,3,3,5,3,9,14,12,6,11,8,2,16,9,2,0,
0,11,42,24,15,16,16,19,18,30,17,11,5,3,3,7,9,11,18,8,6,8,24,30,61,46,18,28,5,10,4,6,5,2,6,8,5,4,12,9,9,13,15,16,9,7,27,16,13,10,4,2,6,8,16,12,6,9,17,14,5,11,12,8,4,4,8,13,9,5,4,6,4,5,3,5,9,4,5,10,6,5,5,9,5,4,8,9,10,11,13,11,13,2,1,0,
0,10,13,17,24,7,14,15,2,21,25,16,5,7,5,5,10,2,9,8,9,8,21,49,18,45,26,7,13,10,12,12,4,1,7,4,3,14,14,10,9,11,10,5,10,22,44,25,9,6,6,1,16,12,15,11,9,11,16,28,13,8,8,12,7,5,14,7,12,8,6,4,1,6,9,4,2,6,7,7,7,6,5,6,8,8,5,3,4,10,10,9,7,4,4,0,
0,4,3,14,9,4,16,12,21,20,7,19,11,7,0,2,7,10,7,3,6,18,11,15,46,28,9,24,11,7,14,20,15,3,4,4,5,19,6,12,13,24,22,22,24,42,14,35,11,4,5,22,23,12,11,16,11,13,14,14,18,3,3,6,7,11,11,9,4,7,6,4,7,4,4,5,10,7,7,5,5,3,2,6,7,11,10,3,8,3,6,4,6,3,8,0,
0,8,4,6,1,6,3,14,18,12,8,9,10,4,8,11,16,16,11,9,8,12,15,11,21,18,21,18,6,9,15,18,25,16,1,4,3,14,14,17,23,29,20,15,34,34,42,30,6,3,16,23,7,6,12,21,11,4,13,18,7,5,11,7,2,9,14,17,15,12,7,3,3,4,5,7,2,6,3,7,6,3,4,7,4,5,8,4,3,6,4,3,8,2,7,0,
0,6,12,10,14,7,8,9,7,2,6,13,24,9,9,9,5,11,16,13,13,2,6,3,7,10,15,9,5,8,4,11,19,22,11,6,12,26,17,14,18,16,5,16,14,26,23,3,9,2,17,12,5,8,10,20,16,5,8,13,9,9,9,4,9,3,9,14,21,16,11,5,3,2,4,3,5,5,12,5,9,3,2,3,4,10,8,1,2,5,4,5,7,2,3,0,
0,4,10,5,4,1,14,7,3,7,10,16,20,26,11,9,11,4,16,24,4,10,6,5,6,7,7,6,8,5,10,14,17,16,6,8,18,20,12,8,25,19,12,13,6,8,9,16,4,12,21,18,15,15,15,10,13,9,8,15,18,9,4,3,7,5,8,8,7,12,16,13,2,6,6,1,2,7,9,5,8,4,5,3,9,9,9,22,14,11,12,9,0,3,4,0,
