0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4,4,2,3,3,2,2,4,8,8,6,7,9,8,7,8,6,6,6,4,3,4,5,4,8,10,7,4,4,3,1,4,5,3,3,3,3,4,6,6,8,5,8,8,6,6,5,4,5,4,2,4,5,7,8,6,1,2,4,4,3,2,2,2,1,3,2,2,1,3,1,2,6,4,5,6,6,5,3,2,3,6,5,5,4,3,4,4,2,4,3,2,1,0,0,
0,3,4,4,4,4,4,4,4,5,8,7,7,8,8,9,9,9,8,8,8,6,7,7,7,10,8,5,4,4,5,4,4,3,1,1,0,1,1,1,1,2,2,4,4,6,5,4,2,4,6,7,7,7,6,5,2,3,4,4,4,2,2,2,3,6,4,4,2,1,2,3,3,4,4,2,6,8,6,2,2,3,6,6,7,9,8,7,6,5,7,5,3,1,1,0,
0,2,4,4,3,3,4,4,4,4,5,7,6,6,6,7,6,7,9,8,8,6,7,8,8,8,5,4,2,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,2,3,2,1,4,4,1,3,5,8,9,9,9,9,5,6,4,2,1,1,2,0,7,6,4,3,1,1,2,4,4,6,3,9,11,5,2,4,3,1,3,4,6,5,5,4,7,5,3,2,1,0,
0,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,4,6,6,6,7,7,6,4,3,3,1,1,2,2,2,2,1,2,2,2,1,1,0,1,1,1,1,2,4,4,5,3,7,7,8,8,9,7,5,3,8,7,7,6,6,5,4,5,7,6,5,4,2,4,7,9,4,9,15,14,9,4,1,2,1,2,2,2,2,2,1,1,3,4,4,2,1,0,
0,3,1,1,1,2,3,1,2,1,2,2,2,2,2,2,2,3,1,2,3,5,5,5,4,2,4,4,2,2,3,4,3,2,0,0,1,1,2,2,2,2,1,3,4,5,6,6,5,5,8,7,6,6,6,6,4,5,8,7,7,6,6,6,6,5,11,9,7,5,4,6,6,3,6,14,17,15,9,4,4,6,4,4,3,2,0,1,4,4,1,2,2,3,1,0,
0,2,2,1,2,3,3,1,3,1,3,2,2,1,2,2,1,2,3,1,2,4,4,4,3,3,4,2,1,2,3,3,2,2,1,0,0,0,1,1,2,4,2,6,5,5,4,6,6,7,2,3,4,5,4,6,7,9,4,4,2,2,3,3,3,4,1,3,2,3,6,9,11,12,10,12,8,1,4,4,6,6,3,1,1,2,2,3,2,3,4,3,3,3,0,0,
0,2,2,2,3,4,2,2,2,1,1,1,0,0,1,2,1,1,3,3,4,4,4,4,2,2,2,1,2,2,1,1,2,3,1,1,1,1,2,1,1,3,4,5,4,3,3,5,6,6,7,7,5,4,2,2,1,1,1,3,1,1,1,0,1,1,3,2,2,2,2,4,6,9,11,16,18,15,10,8,8,9,7,6,5,4,2,1,2,3,3,3,3,2,0,0,
0,4,1,1,3,5,6,3,2,1,1,1,1,2,3,2,1,2,2,5,6,5,4,2,3,3,2,1,1,2,2,1,3,2,3,3,3,3,4,3,3,2,7,7,7,6,6,7,7,8,9,7,3,2,2,1,0,1,3,3,3,1,1,2,2,5,2,2,2,1,1,0,2,2,5,8,12,13,12,13,14,16,10,10,9,9,7,6,4,4,5,4,5,5,3,0,
0,3,6,1,1,1,2,4,3,2,1,2,3,3,2,1,2,2,4,6,5,4,2,1,1,2,4,3,3,2,1,2,2,4,5,4,4,4,5,6,5,5,7,7,7,6,5,5,7,4,3,4,4,4,3,5,4,4,4,7,2,4,2,10,11,8,3,2,2,2,2,1,2,2,2,5,7,9,10,9,8,7,7,6,6,7,7,7,7,10,10,4,2,3,5,0,
